Date;Hour;Power
2018-12-16;7:00:00;53.75
2018-12-16;8:00:00;57.75
2018-12-16;9:00:00;68.0
2018-12-16;10:00:00;80.0
2018-12-16;11:00:00;85.5
2018-12-16;12:00:00;87.75
2018-12-16;13:00:00;89.25
2018-12-16;14:00:00;83.5
2018-12-16;15:00:00;86.5
2018-12-16;16:00:00;88.75
2018-12-16;17:00:00;93.5
2018-12-16;18:00:00;87.5
2018-12-16;19:00:00;93.75
2018-12-16;20:00:00;97.5
2018-12-16;21:00:00;120.0
2018-12-16;22:00:00;132.75
2018-12-16;23:00:00;125.5
2018-12-17;0:00:00;106.5
2018-12-17;1:00:00;88.0
2018-12-17;2:00:00;81.5
2018-12-17;3:00:00;78.0
2018-12-17;4:00:00;75.25
2018-12-17;5:00:00;68.75
2018-12-17;6:00:00;52.75
2018-12-17;7:00:00;58.75
2018-12-17;8:00:00;78.0
2018-12-17;9:00:00;85.5
2018-12-17;10:00:00;88.5
2018-12-17;11:00:00;90.0
2018-12-17;12:00:00;90.0
2018-12-17;13:00:00;94.5
2018-12-17;14:00:00;94.25
2018-12-17;15:00:00;93.5
2018-12-17;16:00:00;96.25
2018-12-17;17:00:00;90.25
2018-12-17;18:00:00;101.75
2018-12-17;19:00:00;99.5
2018-12-17;20:00:00;106.5
2018-12-17;21:00:00;108.0
2018-12-17;22:00:00;127.25
2018-12-17;23:00:00;122.5
2018-12-18;0:00:00;111.0
2018-12-18;1:00:00;95.25
2018-12-18;2:00:00;86.25
2018-12-18;3:00:00;83.5
2018-12-18;4:00:00;81.0
2018-12-18;5:00:00;81.75
2018-12-18;6:00:00;65.5
2018-12-18;7:00:00;67.75
2018-12-18;8:00:00;76.0
2018-12-18;9:00:00;85.0
2018-12-18;10:00:00;100.5
2018-12-18;11:00:00;99.75
2018-12-18;12:00:00;99.75
2018-12-18;13:00:00;101.75
2018-12-18;14:00:00;106.5
2018-12-18;15:00:00;111.0
2018-12-18;16:00:00;99.0
2018-12-18;17:00:00;101.25
2018-12-18;18:00:00;105.5
2018-12-18;19:00:00;103.25
2018-12-18;20:00:00;117.25
2018-12-18;21:00:00;146.25
2018-12-18;22:00:00;130.25
2018-12-18;23:00:00;129.75
2018-12-19;0:00:00;109.75
2018-12-19;1:00:00;91.0
2018-12-19;2:00:00;81.75
2018-12-19;3:00:00;78.25
2018-12-19;4:00:00;72.25
2018-12-19;5:00:00;71.5
2018-12-19;6:00:00;63.0
2018-12-19;7:00:00;63.75
2018-12-19;8:00:00;78.75
2018-12-19;9:00:00;86.75
2018-12-19;10:00:00;94.5
2018-12-19;11:00:00;90.25
2018-12-19;12:00:00;96.25
2018-12-19;13:00:00;93.75
2018-12-19;14:00:00;93.0
2018-12-19;15:00:00;99.25
2018-12-19;16:00:00;98.75
2018-12-19;17:00:00;97.0
2018-12-19;18:00:00;100.25
2018-12-19;19:00:00;102.5
2018-12-19;20:00:00;114.0
2018-12-19;21:00:00;127.5
2018-12-19;22:00:00;139.75
2018-12-19;23:00:00;123.75
2018-12-20;0:00:00;107.5
2018-12-20;1:00:00;98.75
2018-12-20;2:00:00;89.0
2018-12-20;3:00:00;80.75
2018-12-20;4:00:00;77.75
2018-12-20;5:00:00;73.5
2018-12-20;6:00:00;69.0
2018-12-20;7:00:00;66.0
2018-12-20;8:00:00;69.25
2018-12-20;9:00:00;72.75
2018-12-20;10:00:00;89.0
2018-12-20;11:00:00;94.0
2018-12-20;12:00:00;92.75
2018-12-20;13:00:00;90.75
2018-12-20;14:00:00;90.25
2018-12-20;15:00:00;98.0
2018-12-20;16:00:00;97.75
2018-12-20;17:00:00;92.0
2018-12-20;18:00:00;101.5
2018-12-20;19:00:00;100.0
2018-12-20;20:00:00;106.75
2018-12-20;21:00:00;109.25
2018-12-20;22:00:00;130.0
2018-12-20;23:00:00;126.0
2018-12-21;0:00:00;113.75
2018-12-21;1:00:00;102.25
2018-12-21;2:00:00;88.25
2018-12-21;3:00:00;63.5
2018-12-21;4:00:00;62.25
2018-12-21;5:00:00;58.75
2018-12-21;6:00:00;69.5
2018-12-21;7:00:00;61.75
2018-12-21;8:00:00;71.5
2018-12-21;9:00:00;77.5
2018-12-21;10:00:00;89.75
2018-12-21;11:00:00;86.75
2018-12-21;12:00:00;91.25
2018-12-21;13:00:00;89.5
2018-12-21;14:00:00;89.0
2018-12-21;15:00:00;92.25
2018-12-21;16:00:00;92.75
2018-12-21;17:00:00;93.0
2018-12-21;18:00:00;95.75
2018-12-21;19:00:00;96.25
2018-12-21;20:00:00;101.75
2018-12-21;21:00:00;121.0
2018-12-21;22:00:00;127.0
2018-12-21;23:00:00;118.5
2018-12-22;0:00:00;110.25
2018-12-22;1:00:00;84.0
2018-12-22;2:00:00;74.75
2018-12-22;3:00:00;71.5
2018-12-22;4:00:00;70.5
2018-12-22;5:00:00;67.25
2018-12-22;6:00:00;65.75
2018-12-22;7:00:00;59.5
2018-12-22;8:00:00;56.75
2018-12-22;9:00:00;68.5
2018-12-22;10:00:00;81.0
2018-12-22;11:00:00;93.5
2018-12-22;12:00:00;93.25
2018-12-22;13:00:00;101.25
2018-12-22;14:00:00;95.75
2018-12-22;15:00:00;91.5
2018-12-22;16:00:00;97.75
2018-12-22;17:00:00;95.25
2018-12-22;18:00:00;98.0
2018-12-22;19:00:00;103.5
2018-12-22;20:00:00;103.0
2018-12-22;21:00:00;120.0
2018-12-22;22:00:00;137.0
2018-12-22;23:00:00;134.0
2018-12-23;0:00:00;111.25
2018-12-23;1:00:00;97.75
2018-12-23;2:00:00;82.0
2018-12-23;3:00:00;77.25
2018-12-23;4:00:00;72.75
2018-12-23;5:00:00;70.75
2018-12-23;6:00:00;63.0
2018-12-23;7:00:00;56.25
2018-12-23;8:00:00;51.5
2018-12-23;9:00:00;64.5
2018-12-23;10:00:00;74.5
2018-12-23;11:00:00;87.25
2018-12-23;12:00:00;89.75
2018-12-23;13:00:00;87.0
2018-12-23;14:00:00;93.0
2018-12-23;15:00:00;87.5
2018-12-23;16:00:00;83.75
2018-12-23;17:00:00;91.5
2018-12-23;18:00:00;92.75
2018-12-23;19:00:00;97.0
2018-12-23;20:00:00;108.25
2018-12-23;21:00:00;120.25
2018-12-23;22:00:00;125.25
2018-12-23;23:00:00;123.0
2018-12-24;0:00:00;108.5
2018-12-24;1:00:00;92.5
2018-12-24;2:00:00;84.75
2018-12-24;3:00:00;80.0
2018-12-24;4:00:00;73.25
2018-12-24;5:00:00;72.0
2018-12-24;6:00:00;64.5
2018-12-24;7:00:00;68.5
2018-12-24;8:00:00;73.25
2018-12-24;9:00:00;86.25
2018-12-24;10:00:00;95.5
2018-12-24;11:00:00;101.0
2018-12-24;12:00:00;103.75
2018-12-24;13:00:00;100.5
2018-12-24;14:00:00;104.25
2018-12-24;15:00:00;104.5
2018-12-24;16:00:00;99.75
2018-12-24;17:00:00;101.0
2018-12-24;18:00:00;106.0
2018-12-24;19:00:00;109.25
2018-12-24;20:00:00;117.25
2018-12-24;21:00:00;131.5
2018-12-24;22:00:00;134.0
2018-12-24;23:00:00;120.5
2018-12-25;0:00:00;117.0
2018-12-25;1:00:00;104.5
2018-12-25;2:00:00;86.25
2018-12-25;3:00:00;80.25
2018-12-25;4:00:00;76.5
2018-12-25;5:00:00;75.75
2018-12-25;6:00:00;72.0
2018-12-25;7:00:00;58.75
2018-12-25;8:00:00;53.25
2018-12-25;9:00:00;56.0
2018-12-25;10:00:00;66.25
2018-12-25;11:00:00;77.25
2018-12-25;12:00:00;87.5
2018-12-25;13:00:00;98.75
2018-12-25;14:00:00;93.25
