Date;Hour;Power
2018-05-28;4:00:00;80.75
2018-05-28;5:00:00;76.5
2018-05-28;6:00:00;76.0
2018-05-28;7:00:00;100.5
2018-05-28;8:00:00;132.75
2018-05-28;9:00:00;135.0
2018-05-28;10:00:00;125.5
2018-05-28;11:00:00;128.0
2018-05-28;12:00:00;140.25
2018-05-28;13:00:00;140.5
2018-05-28;14:00:00;137.25
2018-05-28;15:00:00;132.75
2018-05-28;16:00:00;134.5
2018-05-28;17:00:00;146.25
2018-05-28;18:00:00;155.25
2018-05-28;19:00:00;167.25
2018-05-28;20:00:00;159.25
2018-05-28;21:00:00;146.75
2018-05-28;22:00:00;146.5
2018-05-28;23:00:00;143.5
2018-05-29;0:00:00;113.5
2018-05-29;1:00:00;92.5
2018-05-29;2:00:00;85.25
2018-05-29;3:00:00;78.5
2018-05-29;4:00:00;81.25
2018-05-29;5:00:00;83.5
2018-05-29;6:00:00;91.5
2018-05-29;7:00:00;126.25
2018-05-29;8:00:00;142.75
2018-05-29;9:00:00;137.0
2018-05-29;10:00:00;137.5
2018-05-29;11:00:00;135.25
2018-05-29;12:00:00;139.0
2018-05-29;13:00:00;136.25
2018-05-29;14:00:00;135.25
2018-05-29;15:00:00;135.25
2018-05-29;16:00:00;138.5
2018-05-29;17:00:00;145.75
2018-05-29;18:00:00;154.25
2018-05-29;19:00:00;167.0
2018-05-29;20:00:00;162.75
2018-05-29;21:00:00;155.5
2018-05-29;22:00:00;147.25
2018-05-29;23:00:00;139.25
2018-05-30;0:00:00;117.0
2018-05-30;1:00:00;93.5
2018-05-30;2:00:00;87.5
2018-05-30;3:00:00;80.0
2018-05-30;4:00:00;84.5
2018-05-30;5:00:00;84.25
2018-05-30;6:00:00;79.25
2018-05-30;7:00:00;95.75
2018-05-30;8:00:00;130.0
2018-05-30;9:00:00;129.5
2018-05-30;10:00:00;130.0
2018-05-30;11:00:00;128.0
2018-05-30;12:00:00;129.0
2018-05-30;13:00:00;122.75
2018-05-30;14:00:00;118.5
2018-05-30;15:00:00;114.25
2018-05-30;16:00:00;123.0
2018-05-30;17:00:00;149.0
2018-05-30;18:00:00;157.25
2018-05-30;19:00:00;149.75
2018-05-30;20:00:00;151.25
2018-05-30;21:00:00;143.5
2018-05-30;22:00:00;139.25
2018-05-30;23:00:00;138.5
2018-05-31;0:00:00;112.5
2018-05-31;1:00:00;93.0
2018-05-31;2:00:00;87.25
2018-05-31;3:00:00;86.0
2018-05-31;4:00:00;85.5
2018-05-31;5:00:00;85.5
2018-05-31;6:00:00;81.75
2018-05-31;7:00:00;115.75
2018-05-31;8:00:00;141.0
2018-05-31;9:00:00;127.75
2018-05-31;10:00:00;128.5
2018-05-31;11:00:00;135.75
2018-05-31;12:00:00;81.75
2018-05-31;13:00:00;115.75
2018-05-31;14:00:00;141.0
2018-05-31;15:00:00;127.75
2018-05-31;16:00:00;128.5
2018-05-31;17:00:00;135.75
2018-05-31;18:00:00;166.5
2018-05-31;19:00:00;165.5
2018-05-31;20:00:00;159.25
2018-05-31;21:00:00;161.0
2018-05-31;22:00:00;162.25
2018-05-31;23:00:00;144.25
