Date;Hour;GHI;DHI;DFHI;Temperature
2015-07-12;04:00:00;0.00;0.00;0.00;4.74
2015-07-12;05:00:00;0.00;0.00;0.00;5.01
2015-07-12;06:00:00;0.00;0.00;0.00;5.61
2015-07-12;07:00:00;0.00;0.00;0.00;5.54
2015-07-12;08:00:00;0.00;0.00;0.00;5.56
2015-07-12;09:00:00;32.00;11.66;20.34;6.24
2015-07-12;10:00:00;152.32;108.52;43.80;7.01
2015-07-12;11:00:00;261.40;207.68;53.72;7.84
2015-07-12;12:00:00;333.18;274.66;58.52;8.90
2015-07-12;13:00:00;157.22;6.60;150.62;9.39
2015-07-12;14:00:00;141.60;3.42;138.18;9.86
2015-07-12;15:00:00;102.04;0.00;102.04;10.02
2015-07-12;16:00:00;146.64;99.84;46.80;10.17
2015-07-12;17:00:00;29.80;8.92;20.88;10.30
2015-07-12;18:00:00;0.00;0.00;0.00;10.14
2015-07-12;19:00:00;0.00;0.00;0.00;10.13
2015-07-12;20:00:00;0.00;0.00;0.00;10.16
2015-07-12;21:00:00;0.00;0.00;0.00;10.70
2015-07-12;22:00:00;0.00;0.00;0.00;11.28
2015-07-12;23:00:00;0.00;0.00;0.00;11.89
2015-07-13;00:00:00;0.00;0.00;0.00;11.42
2015-07-13;01:00:00;0.00;0.00;0.00;10.67
2015-07-13;02:00:00;0.00;0.00;0.00;9.93
2015-07-13;03:00:00;0.00;0.00;0.00;8.94
2015-07-13;04:00:00;0.00;0.00;0.00;7.98
2015-07-13;05:00:00;0.00;0.00;0.00;7.04
2015-07-13;06:00:00;0.00;0.00;0.00;5.49
2015-07-13;07:00:00;0.00;0.00;0.00;4.35
2015-07-13;08:00:00;0.00;0.00;0.00;3.30
2015-07-13;09:00:00;25.76;2.22;23.54;3.74
2015-07-13;10:00:00;125.54;65.28;60.26;4.26
2015-07-13;11:00:00;224.88;146.00;78.88;4.85
2015-07-13;12:00:00;291.58;202.54;89.04;6.36
2015-07-13;13:00:00;143.32;0.62;142.70;6.61
2015-07-13;14:00:00;129.56;0.00;129.56;6.83
2015-07-13;15:00:00;92.38;0.00;92.38;6.70
2015-07-13;16:00:00;125.26;65.46;59.80;6.56
2015-07-13;17:00:00;25.46;2.10;23.36;6.40
2015-07-13;18:00:00;0.00;0.00;0.00;6.52
2015-07-13;19:00:00;0.00;0.00;0.00;6.40
2015-07-13;20:00:00;0.00;0.00;0.00;6.31
2015-07-13;21:00:00;0.00;0.00;0.00;6.31
2015-07-13;22:00:00;0.00;0.00;0.00;6.35
2015-07-13;23:00:00;0.00;0.00;0.00;6.42
2015-07-14;00:00:00;0.00;0.00;0.00;7.04
2015-07-14;01:00:00;0.00;0.00;0.00;7.10
2015-07-14;02:00:00;0.00;0.00;0.00;7.20
2015-07-14;03:00:00;0.00;0.00;0.00;7.76
2015-07-14;04:00:00;0.00;0.00;0.00;8.34
2015-07-14;05:00:00;0.00;0.00;0.00;8.95
2015-07-14;06:00:00;0.00;0.00;0.00;8.65
2015-07-14;07:00:00;0.00;0.00;0.00;9.13
2015-07-14;08:00:00;0.00;0.00;0.00;9.70
2015-07-14;09:00:00;9.16;13.46;0.00;10.23
2015-07-14;10:00:00;50.62;2.08;48.54;10.85
2015-07-14;11:00:00;100.78;0.00;100.78;11.53
2015-07-14;12:00:00;140.26;1.92;138.34;11.49
2015-07-14;13:00:00;143.40;2.64;140.76;11.84
2015-07-14;14:00:00;130.30;0.82;129.48;12.16
2015-07-14;15:00:00;94.60;0.00;94.60;12.14
2015-07-14;16:00:00;140.76;90.02;50.74;12.10
2015-07-14;17:00:00;30.12;7.76;22.36;12.04
2015-07-14;18:00:00;0.00;0.00;0.00;13.13
2015-07-14;19:00:00;0.00;0.00;0.00;12.15
2015-07-14;20:00:00;0.00;0.00;0.00;11.21
2015-07-14;21:00:00;0.00;0.00;0.00;10.80
2015-07-14;22:00:00;0.00;0.00;0.00;10.43
2015-07-14;23:00:00;0.00;0.00;0.00;10.09
2015-07-15;00:00:00;0.00;0.00;0.00;8.65
2015-07-15;01:00:00;0.00;0.00;0.00;7.92
2015-07-15;02:00:00;0.00;0.00;0.00;7.23
2015-07-15;03:00:00;0.00;0.00;0.00;6.65
2015-07-15;04:00:00;0.00;0.00;0.00;6.11
2015-07-15;05:00:00;0.00;0.00;0.00;5.59
2015-07-15;06:00:00;0.00;0.00;0.00;5.52
2015-07-15;07:00:00;0.00;0.00;0.00;4.79
2015-07-15;08:00:00;0.00;0.00;0.00;4.16
2015-07-15;09:00:00;31.84;8.08;23.76;4.47
2015-07-15;10:00:00;147.76;96.26;51.50;4.86
2015-07-15;11:00:00;256.00;192.20;63.80;5.33
2015-07-15;12:00:00;328.18;258.44;69.74;5.78
2015-07-15;13:00:00;353.26;281.98;71.28;6.00
2015-07-15;14:00:00;328.70;259.44;69.26;6.20
2015-07-15;15:00:00;257.42;194.26;63.16;6.11
2015-07-15;16:00:00;149.64;98.66;50.98;6.00
2015-07-15;17:00:00;32.92;8.94;23.98;5.87
2015-07-15;18:00:00;0.00;0.00;0.00;5.62
2015-07-15;19:00:00;0.00;0.00;0.00;5.39
2015-07-15;20:00:00;0.00;0.00;0.00;5.20
2015-07-15;21:00:00;0.00;0.00;0.00;5.45
2015-07-15;22:00:00;0.00;0.00;0.00;5.75
2015-07-15;23:00:00;0.00;0.00;0.00;6.08
2015-07-16;00:00:00;0.00;0.00;0.00;5.24
2015-07-16;01:00:00;0.00;0.00;0.00;5.38
2015-07-16;02:00:00;0.00;0.00;0.00;5.54
2015-07-16;03:00:00;0.00;0.00;0.00;5.56
2015-07-16;04:00:00;0.00;0.00;0.00;5.61
2015-07-16;05:00:00;0.00;0.00;0.00;5.68
2015-07-16;06:00:00;0.00;0.00;0.00;5.80
2015-07-16;07:00:00;0.00;0.00;0.00;5.72
2015-07-16;08:00:00;0.00;0.00;0.00;5.72
2015-07-16;09:00:00;11.66;12.54;0.00;6.68
2015-07-16;10:00:00;61.62;0.06;61.56;7.72
2015-07-16;11:00:00;120.36;0.00;120.36;8.83
2015-07-16;12:00:00;166.06;7.30;158.76;9.62
2015-07-16;13:00:00;160.70;6.76;153.94;10.38
2015-07-16;14:00:00;146.30;3.94;142.36;11.12
2015-07-16;15:00:00;107.04;0.00;107.04;11.54
2015-07-16;16:00:00;72.86;0.00;72.86;11.94
2015-07-16;17:00:00;13.90;11.98;1.92;12.33
2015-07-16;18:00:00;0.00;0.00;0.00;13.60
2015-07-16;19:00:00;0.00;0.00;0.00;13.11
2015-07-16;20:00:00;0.00;0.00;0.00;12.65
2015-07-16;21:00:00;0.00;0.00;0.00;12.03
2015-07-16;22:00:00;0.00;0.00;0.00;11.44
2015-07-16;23:00:00;0.00;0.00;0.00;10.90
2015-07-17;00:00:00;0.00;0.00;0.00;10.15
2015-07-17;01:00:00;0.00;0.00;0.00;9.76
2015-07-17;02:00:00;0.00;0.00;0.00;9.38
2015-07-17;03:00:00;0.00;0.00;0.00;8.74
2015-07-17;04:00:00;0.00;0.00;0.00;8.12
2015-07-17;05:00:00;0.00;0.00;0.00;7.53
2015-07-17;06:00:00;0.00;0.00;0.00;5.77
2015-07-17;07:00:00;0.00;0.00;0.00;5.14
2015-07-17;08:00:00;0.00;0.00;0.00;4.59
2015-07-17;09:00:00;36.96;13.20;23.76;4.92
2015-07-17;10:00:00;159.02;111.70;47.32;5.33
2015-07-17;11:00:00;269.30;211.86;57.44;5.80
2015-07-17;12:00:00;342.08;279.76;62.32;6.27
2015-07-17;13:00:00;365.12;299.80;65.32;6.50
2015-07-17;14:00:00;338.22;273.02;65.20;6.70
2015-07-17;15:00:00;264.60;203.52;61.08;6.94
2015-07-17;16:00:00;154.72;104.14;50.58;7.17
2015-07-17;17:00:00;36.34;11.50;24.84;7.38
2015-07-17;18:00:00;0.00;0.00;0.00;7.08
2015-07-17;19:00:00;0.00;0.00;0.00;7.41
2015-07-17;20:00:00;0.00;0.00;0.00;7.78
2015-07-17;21:00:00;0.00;0.00;0.00;8.39
2015-07-17;22:00:00;0.00;0.00;0.00;9.05
2015-07-17;23:00:00;0.00;0.00;0.00;9.74
2015-07-18;00:00:00;0.00;0.00;0.00;10.41
2015-07-18;01:00:00;0.00;0.00;0.00;11.10
2015-07-18;02:00:00;0.00;0.00;0.00;11.82
2015-07-18;03:00:00;0.00;0.00;0.00;11.55
2015-07-18;04:00:00;0.00;0.00;0.00;11.30
2015-07-18;05:00:00;0.00;0.00;0.00;11.08
2015-07-18;06:00:00;0.00;0.00;0.00;10.16
2015-07-18;07:00:00;0.00;0.00;0.00;9.94
2015-07-18;08:00:00;0.00;0.00;0.00;9.81
2015-07-18;09:00:00;9.42;14.28;0.00;9.67
2015-07-18;10:00:00;47.04;4.56;42.48;9.62
2015-07-18;11:00:00;93.92;0.00;93.92;9.64
2015-07-18;12:00:00;130.80;0.00;130.80;9.09
2015-07-18;13:00:00;154.26;1.00;153.26;8.96
2015-07-18;14:00:00;140.62;0.00;140.62;8.79
2015-07-18;15:00:00;101.44;0.00;101.44;8.17
2015-07-18;16:00:00;131.86;67.78;64.08;7.52
2015-07-18;17:00:00;31.40;3.96;27.44;6.86
2015-07-18;18:00:00;0.00;0.00;0.00;6.16
2015-07-18;19:00:00;0.00;0.00;0.00;5.48
2015-07-18;20:00:00;0.00;0.00;0.00;4.84
2015-07-18;21:00:00;0.00;0.00;0.00;4.46
2015-07-18;22:00:00;0.00;0.00;0.00;4.11
2015-07-18;23:00:00;0.00;0.00;0.00;3.79
2015-07-19;00:00:00;0.00;0.00;0.00;2.41
2015-07-19;01:00:00;0.00;0.00;0.00;2.34
2015-07-19;02:00:00;0.00;0.00;0.00;2.31
2015-07-19;03:00:00;0.00;0.00;0.00;2.89
2015-07-19;04:00:00;0.00;0.00;0.00;3.49
2015-07-19;05:00:00;0.00;0.00;0.00;4.12
2015-07-19;06:00:00;0.00;0.00;0.00;5.13
2015-07-19;07:00:00;0.00;0.00;0.00;5.50
2015-07-19;08:00:00;0.00;0.00;0.00;5.95
2015-07-19;09:00:00;38.48;12.68;25.80;6.53
2015-07-19;10:00:00;159.72;108.16;51.56;7.18
2015-07-19;11:00:00;271.54;209.30;62.24;7.91
2015-07-19;12:00:00;346.60;280.06;66.54;8.45
2015-07-19;13:00:00;204.00;16.14;187.86;8.91
2015-07-19;14:00:00;185.44;11.26;174.18;9.36
2015-07-19;15:00:00;135.42;1.50;133.92;9.59
2015-07-19;16:00:00;164.98;115.16;49.82;9.81
2015-07-19;17:00:00;42.00;16.16;25.84;10.02
2015-07-19;18:00:00;0.00;0.00;0.00;11.27
2015-07-19;19:00:00;0.00;0.00;0.00;10.01
2015-07-19;20:00:00;0.00;0.00;0.00;8.77
2015-07-19;21:00:00;0.00;0.00;0.00;7.71
2015-07-19;22:00:00;0.00;0.00;0.00;6.69
2015-07-19;23:00:00;0.00;0.00;0.00;5.70
2015-07-20;00:00:00;0.00;0.00;0.00;3.79
2015-07-20;01:00:00;0.00;0.00;0.00;3.98
2015-07-20;02:00:00;0.00;0.00;0.00;4.19
2015-07-20;03:00:00;0.00;0.00;0.00;4.60
2015-07-20;04:00:00;0.00;0.00;0.00;5.03
2015-07-20;05:00:00;0.00;0.00;0.00;5.49
2015-07-20;06:00:00;0.00;0.00;0.00;5.40
2015-07-20;07:00:00;0.00;0.00;0.00;5.62
2015-07-20;08:00:00;0.00;0.00;0.00;5.93
2015-07-20;09:00:00;13.50;11.48;2.02;6.71
2015-07-20;10:00:00;62.40;0.00;62.40;7.56
2015-07-20;11:00:00;117.96;0.00;117.96;8.50
2015-07-20;12:00:00;160.62;6.94;153.68;9.30
2015-07-20;13:00:00;146.24;4.76;141.48;10.00
2015-07-20;14:00:00;133.82;2.56;131.26;10.68
2015-07-20;15:00:00;99.58;0.00;99.58;10.72
2015-07-20;16:00:00;81.30;0.00;81.30;10.73
2015-07-20;17:00:00;17.84;10.30;7.54;10.73
2015-07-20;18:00:00;0.00;0.00;0.00;11.68
2015-07-20;19:00:00;0.00;0.00;0.00;11.62
2015-07-20;20:00:00;0.00;0.00;0.00;11.60
2015-07-20;21:00:00;0.00;0.00;0.00;12.04
2015-07-20;22:00:00;0.00;0.00;0.00;12.52
2015-07-20;23:00:00;0.00;0.00;0.00;13.04
2015-07-21;00:00:00;0.00;0.00;0.00;11.82
2015-07-21;01:00:00;0.00;0.00;0.00;12.04
2015-07-21;02:00:00;0.00;0.00;0.00;12.28
2015-07-21;03:00:00;0.00;0.00;0.00;11.86
2015-07-21;04:00:00;0.00;0.00;0.00;11.47
2015-07-21;05:00:00;0.00;0.00;0.00;11.10
2015-07-21;06:00:00;0.00;0.00;0.00;9.71
2015-07-21;07:00:00;0.00;0.00;0.00;9.10
2015-07-21;08:00:00;0.00;0.00;0.00;8.59
2015-07-21;09:00:00;14.42;10.86;3.56;8.55
2015-07-21;10:00:00;64.20;0.00;64.20;8.60
2015-07-21;11:00:00;119.86;0.60;119.26;8.71
2015-07-21;12:00:00;162.48;8.34;154.14;8.82
2015-07-21;13:00:00;192.16;15.80;176.36;8.67
2015-07-21;14:00:00;175.42;11.24;164.18;8.49
2015-07-21;15:00:00;129.90;1.86;128.04;8.14
2015-07-21;16:00:00;175.32;131.88;43.44;7.78
2015-07-21;17:00:00;48.76;24.50;24.26;7.40
2015-07-21;18:00:00;0.00;0.00;0.00;8.21
2015-07-21;19:00:00;0.00;0.00;0.00;7.95
2015-07-21;20:00:00;0.00;0.00;0.00;7.73
2015-07-21;21:00:00;0.00;0.00;0.00;7.50
2015-07-21;22:00:00;0.00;0.00;0.00;7.30
2015-07-21;23:00:00;0.00;0.00;0.00;7.14
2015-07-22;00:00:00;0.00;0.00;0.00;6.95
2015-07-22;01:00:00;0.00;0.00;0.00;6.80
2015-07-22;02:00:00;0.00;0.00;0.00;6.68
2015-07-22;03:00:00;0.00;0.00;0.00;6.39
2015-07-22;04:00:00;0.00;0.00;0.00;6.13
2015-07-22;05:00:00;0.00;0.00;0.00;5.89
2015-07-22;06:00:00;0.00;0.00;0.00;6.19
2015-07-22;07:00:00;0.00;0.00;0.00;6.44
2015-07-22;08:00:00;0.00;0.00;0.00;6.77
2015-07-22;09:00:00;15.88;9.94;5.94;7.60
2015-07-22;10:00:00;67.32;0.00;67.32;8.51
2015-07-22;11:00:00;124.28;1.44;122.84;9.50
2015-07-22;12:00:00;167.70;10.14;157.56;9.82
2015-07-22;13:00:00;169.20;10.88;158.32;10.42
2015-07-22;14:00:00;154.90;7.38;147.52;10.99
2015-07-22;15:00:00;115.74;0.46;115.28;11.18
2015-07-22;16:00:00;87.24;0.00;87.24;11.34
2015-07-22;17:00:00;20.80;8.58;12.22;11.49
2015-07-22;18:00:00;0.00;0.00;0.00;13.75
2015-07-22;19:00:00;0.00;0.00;0.00;14.12
2015-07-22;20:00:00;0.00;0.00;0.00;14.52
2015-07-22;21:00:00;0.00;0.00;0.00;14.84
2015-07-22;22:00:00;0.00;0.00;0.00;15.20
2015-07-22;23:00:00;0.00;0.00;0.00;15.60
2015-07-23;00:00:00;0.00;0.00;0.00;15.83
2015-07-23;01:00:00;0.00;0.00;0.00;15.61
2015-07-23;02:00:00;0.00;0.00;0.00;15.42
2015-07-23;03:00:00;0.00;0.00;0.00;14.85
2015-07-23;04:00:00;0.00;0.00;0.00;14.31
2015-07-23;05:00:00;0.00;0.00;0.00;13.79
2015-07-23;06:00:00;0.00;0.00;0.00;13.21
2015-07-23;07:00:00;0.00;0.00;0.00;12.51
2015-07-23;08:00:00;0.00;0.00;0.00;11.91
2015-07-23;09:00:00;18.44;9.30;9.14;12.00
2015-07-23;10:00:00;77.68;0.00;77.68;12.16
2015-07-23;11:00:00;144.40;4.24;140.16;12.40
2015-07-23;12:00:00;195.76;16.72;179.04;11.46
2015-07-23;13:00:00;179.14;12.94;166.20;11.26
2015-07-23;14:00:00;163.76;8.94;154.82;11.04
2015-07-23;15:00:00;122.06;1.02;121.04;10.80
2015-07-23;16:00:00;87.82;0.00;87.82;10.53
2015-07-23;17:00:00;21.30;8.60;12.70;10.26
2015-07-23;18:00:00;0.00;0.00;0.00;10.97
2015-07-23;19:00:00;0.00;0.00;0.00;10.61
2015-07-23;20:00:00;0.00;0.00;0.00;10.29
2015-07-23;21:00:00;0.00;0.00;0.00;10.52
2015-07-23;22:00:00;0.00;0.00;0.00;10.79
2015-07-23;23:00:00;0.00;0.00;0.00;11.10
2015-07-24;00:00:00;0.00;0.00;0.00;11.85
2015-07-24;01:00:00;0.00;0.00;0.00;12.02
2015-07-24;02:00:00;0.00;0.00;0.00;12.21
2015-07-24;03:00:00;0.00;0.00;0.00;12.21
2015-07-24;04:00:00;0.00;0.00;0.00;12.25
2015-07-24;05:00:00;0.00;0.00;0.00;12.32
2015-07-24;06:00:00;0.00;0.00;0.00;11.95
2015-07-24;07:00:00;0.00;0.00;0.00;11.87
2015-07-24;08:00:00;0.00;0.00;0.00;11.88
2015-07-24;09:00:00;11.66;11.36;0.30;11.96
2015-07-24;10:00:00;45.96;1.44;44.52;12.12
2015-07-24;11:00:00;82.56;0.00;82.56;12.35
2015-07-24;12:00:00;109.86;0.00;109.86;10.96
2015-07-24;13:00:00;127.26;1.96;125.30;10.60
2015-07-24;14:00:00;116.82;0.52;116.30;10.23
2015-07-24;15:00:00;87.98;0.00;87.98;9.43
2015-07-24;16:00:00;175.80;128.90;46.90;8.60
2015-07-24;17:00:00;52.22;25.96;26.26;7.76
2015-07-24;18:00:00;0.00;0.00;0.00;9.79
2015-07-24;19:00:00;0.00;0.00;0.00;9.83
2015-07-24;20:00:00;0.00;0.00;0.00;9.91
2015-07-24;21:00:00;0.00;0.00;0.00;9.97
2015-07-24;22:00:00;0.00;0.00;0.00;10.07
2015-07-24;23:00:00;0.00;0.00;0.00;10.20
2015-07-25;00:00:00;0.00;0.00;0.00;9.58
2015-07-25;01:00:00;0.00;0.00;0.00;9.93
2015-07-25;02:00:00;0.00;0.00;0.00;10.30
2015-07-25;03:00:00;0.00;0.00;0.00;10.76
2015-07-25;04:00:00;0.00;0.00;0.00;11.25
2015-07-25;05:00:00;0.00;0.00;0.00;11.76
2015-07-25;06:00:00;0.00;0.00;0.00;10.96
2015-07-25;07:00:00;0.00;0.00;0.00;11.08
2015-07-25;08:00:00;0.00;0.00;0.00;11.30
2015-07-25;09:00:00;16.32;10.52;5.80;12.16
2015-07-25;10:00:00;66.76;0.00;66.76;13.10
2015-07-25;11:00:00;123.28;0.58;122.70;14.11
2015-07-25;12:00:00;166.66;8.26;158.40;12.87
2015-07-25;13:00:00;165.20;8.34;156.86;13.04
2015-07-25;14:00:00;151.12;5.26;145.86;13.19
2015-07-25;15:00:00;112.72;0.00;112.72;12.39
2015-07-25;16:00:00;85.40;0.00;85.40;11.55
2015-07-25;17:00:00;20.96;9.58;11.38;10.71
2015-07-25;18:00:00;0.00;0.00;0.00;11.35
2015-07-25;19:00:00;0.00;0.00;0.00;10.28
2015-07-25;20:00:00;0.00;0.00;0.00;9.25
2015-07-25;21:00:00;0.00;0.00;0.00;9.74
2015-07-25;22:00:00;0.00;0.00;0.00;10.29
2015-07-25;23:00:00;0.00;0.00;0.00;10.87
2015-07-26;00:00:00;0.00;0.00;0.00;11.50
2015-07-26;01:00:00;0.00;0.00;0.00;11.68
2015-07-26;02:00:00;0.00;0.00;0.00;11.89
2015-07-26;03:00:00;0.00;0.00;0.00;11.22
2015-07-26;04:00:00;0.00;0.00;0.00;10.57
2015-07-26;05:00:00;0.00;0.00;0.00;9.95
2015-07-26;06:00:00;0.00;0.00;0.00;7.94
2015-07-26;07:00:00;0.00;0.00;0.00;7.14
2015-07-26;08:00:00;0.00;0.00;0.00;6.43
2015-07-26;09:00:00;16.08;11.12;4.96;6.95
2015-07-26;10:00:00;65.58;0.00;65.58;7.55
2015-07-26;11:00:00;121.56;0.00;121.56;8.21
2015-07-26;12:00:00;164.62;6.64;157.98;8.48
2015-07-26;13:00:00;164.70;7.16;157.54;8.80
2015-07-26;14:00:00;150.92;4.44;146.48;9.10
2015-07-26;15:00:00;112.64;0.00;112.64;8.87
2015-07-26;16:00:00;86.68;0.00;86.68;8.62
2015-07-26;17:00:00;21.52;9.84;11.68;8.36
2015-07-26;18:00:00;0.00;0.00;0.00;9.66
2015-07-26;19:00:00;0.00;0.00;0.00;9.24
2015-07-26;20:00:00;0.00;0.00;0.00;8.87
2015-07-26;21:00:00;0.00;0.00;0.00;9.00
2015-07-26;22:00:00;0.00;0.00;0.00;9.17
2015-07-26;23:00:00;0.00;0.00;0.00;9.37
2015-07-27;00:00:00;0.00;0.00;0.00;9.32
2015-07-27;01:00:00;0.00;0.00;0.00;9.44
2015-07-27;02:00:00;0.00;0.00;0.00;9.58
2015-07-27;03:00:00;0.00;0.00;0.00;9.55
2015-07-27;04:00:00;0.00;0.00;0.00;9.54
2015-07-27;05:00:00;0.00;0.00;0.00;9.56
2015-07-27;06:00:00;0.00;0.00;0.00;8.79
2015-07-27;07:00:00;0.00;0.00;0.00;8.72
2015-07-27;08:00:00;0.00;0.00;0.00;8.75
2015-07-27;09:00:00;54.72;25.18;29.54;9.51
2015-07-27;10:00:00;181.96;131.84;50.12;10.36
2015-07-27;11:00:00;293.68;234.26;59.42;11.27
2015-07-27;12:00:00;367.28;303.40;63.88;11.56
2015-07-27;13:00:00;181.02;11.98;169.04;12.19
2015-07-27;14:00:00;166.06;8.34;157.72;12.80
2015-07-27;15:00:00;124.56;0.84;123.72;12.24
2015-07-27;16:00:00;92.56;0.00;92.56;11.66
2015-07-27;17:00:00;24.10;8.42;15.68;11.07
2015-07-27;18:00:00;0.00;0.00;0.00;11.94
2015-07-27;19:00:00;0.00;0.00;0.00;11.44
2015-07-27;20:00:00;0.00;0.00;0.00;10.97
2015-07-27;21:00:00;0.00;0.00;0.00;10.64
2015-07-27;22:00:00;0.00;0.00;0.00;10.36
2015-07-27;23:00:00;0.00;0.00;0.00;10.11
2015-07-28;00:00:00;0.00;0.00;0.00;9.26
2015-07-28;01:00:00;0.00;0.00;0.00;8.95
2015-07-28;02:00:00;0.00;0.00;0.00;8.67
2015-07-28;03:00:00;0.00;0.00;0.00;8.25
2015-07-28;04:00:00;0.00;0.00;0.00;7.86
2015-07-28;05:00:00;0.00;0.00;0.00;7.50
2015-07-28;06:00:00;0.00;0.00;0.00;6.74
2015-07-28;07:00:00;0.00;0.00;0.00;6.22
2015-07-28;08:00:00;0.00;0.00;0.00;5.79
2015-07-28;09:00:00;22.76;8.16;14.60;6.64
2015-07-28;10:00:00;85.68;0.00;85.68;7.57
2015-07-28;11:00:00;156.00;5.94;150.06;8.57
2015-07-28;12:00:00;210.16;20.04;190.12;9.28
2015-07-28;13:00:00;195.48;16.70;178.78;9.85
2015-07-28;14:00:00;179.38;12.22;167.16;10.39
2015-07-28;15:00:00;135.04;2.66;132.38;10.39
2015-07-28;16:00:00;97.54;0.00;97.54;10.37
2015-07-28;17:00:00;26.68;7.04;19.64;10.33
2015-07-28;18:00:00;0.00;0.00;0.00;11.57
2015-07-28;19:00:00;0.00;0.00;0.00;11.13
2015-07-28;20:00:00;0.00;0.00;0.00;10.73
2015-07-28;21:00:00;0.00;0.00;0.00;10.60
2015-07-28;22:00:00;0.00;0.00;0.00;10.51
2015-07-28;23:00:00;0.00;0.00;0.00;10.46
2015-07-29;00:00:00;0.00;0.00;0.00;10.30
2015-07-29;01:00:00;0.00;0.00;0.00;10.20
2015-07-29;02:00:00;0.00;0.00;0.00;10.13
2015-07-29;03:00:00;0.00;0.00;0.00;10.15
2015-07-29;04:00:00;0.00;0.00;0.00;10.20
2015-07-29;05:00:00;0.00;0.00;0.00;10.27
2015-07-29;06:00:00;0.00;0.00;0.00;10.23
2015-07-29;07:00:00;0.00;0.00;0.00;10.07
2015-07-29;08:00:00;0.00;0.00;0.00;10.00
2015-07-29;09:00:00;20.32;8.50;11.82;10.24
2015-07-29;10:00:00;72.62;0.00;72.62;10.56
2015-07-29;11:00:00;128.90;2.08;126.82;10.95
2015-07-29;12:00:00;171.42;10.98;160.44;10.95
2015-07-29;13:00:00;162.88;9.48;153.40;10.98
2015-07-29;14:00:00;150.14;6.54;143.60;10.98
2015-07-29;15:00:00;114.44;0.42;114.02;10.11
2015-07-29;16:00:00;102.56;0.00;102.56;9.21
2015-07-29;17:00:00;28.94;6.18;22.76;8.31
2015-07-29;18:00:00;0.00;0.00;0.00;7.71
2015-07-29;19:00:00;0.00;0.00;0.00;6.53
2015-07-29;20:00:00;0.00;0.00;0.00;5.40
2015-07-29;21:00:00;0.00;0.00;0.00;6.41
2015-07-29;22:00:00;0.00;0.00;0.00;7.48
2015-07-29;23:00:00;0.00;0.00;0.00;8.59
2015-07-30;00:00:00;0.00;0.00;0.00;10.19
2015-07-30;01:00:00;0.00;0.00;0.00;9.85
2015-07-30;02:00:00;0.00;0.00;0.00;9.55
2015-07-30;03:00:00;0.00;0.00;0.00;8.93
2015-07-30;04:00:00;0.00;0.00;0.00;8.33
2015-07-30;05:00:00;0.00;0.00;0.00;7.77
2015-07-30;06:00:00;0.00;0.00;0.00;7.35
2015-07-30;07:00:00;0.00;0.00;0.00;6.74
2015-07-30;08:00:00;0.00;0.00;0.00;6.21
2015-07-30;09:00:00;25.76;6.36;19.40;6.29
2015-07-30;10:00:00;88.80;0.00;88.80;6.46
2015-07-30;11:00:00;156.68;8.12;148.56;6.69
2015-07-30;12:00:00;208.16;23.16;185.00;7.20
2015-07-30;13:00:00;248.68;37.44;211.24;7.24
2015-07-30;14:00:00;228.22;29.60;198.62;7.24
2015-07-30;15:00:00;172.40;11.74;160.66;6.81
2015-07-30;16:00:00;215.46;175.76;39.70;6.35
2015-07-30;17:00:00;77.52;51.58;25.94;5.88
2015-07-30;18:00:00;0.00;0.00;0.00;5.25
2015-07-30;19:00:00;0.00;0.00;0.00;4.80
2015-07-30;20:00:00;0.00;0.00;0.00;4.39
2015-07-30;21:00:00;0.00;0.00;0.00;4.41
2015-07-30;22:00:00;0.00;0.00;0.00;4.48
2015-07-30;23:00:00;0.00;0.00;0.00;4.57
2015-07-31;00:00:00;0.00;0.00;0.00;4.11
2015-07-31;01:00:00;0.00;0.00;0.00;4.39
2015-07-31;02:00:00;0.00;0.00;0.00;4.70
2015-07-31;03:00:00;0.00;0.00;0.00;5.08
2015-07-31;04:00:00;0.00;0.00;0.00;5.49
2015-07-31;05:00:00;0.00;0.00;0.00;5.92
2015-07-31;06:00:00;0.00;0.00;0.00;6.07
2015-07-31;07:00:00;0.00;0.00;0.00;6.33
2015-07-31;08:00:00;0.00;0.00;0.00;6.69
2015-07-31;09:00:00;26.66;6.18;20.48;7.33
2015-07-31;10:00:00;90.06;0.00;90.06;8.05
2015-07-31;11:00:00;158.00;8.14;149.86;8.84
2015-07-31;12:00:00;209.26;22.92;186.34;8.92
2015-07-31;13:00:00;199.04;20.04;179.00;9.37
2015-07-31;14:00:00;182.28;14.64;167.64;9.80
2015-07-31;15:00:00;137.88;3.84;134.04;9.70
2015-07-31;16:00:00;105.42;0.00;105.42;9.58
2015-07-31;17:00:00;30.68;5.74;24.94;9.44
2015-07-31;18:00:00;0.00;0.00;0.00;10.93
2015-07-31;19:00:00;0.00;0.00;0.00;10.40
2015-07-31;20:00:00;0.00;0.00;0.00;9.91
2015-07-31;21:00:00;0.00;0.00;0.00;9.75
2015-07-31;22:00:00;0.00;0.00;0.00;9.64
2015-07-31;23:00:00;0.00;0.00;0.00;9.56
2015-08-01;00:00:00;0.00;0.00;0.00;8.54
2015-08-01;01:00:00;0.00;0.00;0.00;8.33
2015-08-01;02:00:00;0.00;0.00;0.00;8.17
2015-08-01;03:00:00;0.00;0.00;0.00;8.13
2015-08-01;04:00:00;0.00;0.00;0.00;8.13
