speed,hourly_power,hour,Date
1.64,0.0,18,2010-08-09
2.49,1.22,19,2010-08-09
4.13,4.36,20,2010-08-09
2.95,2.11,21,2010-08-09
2.81,1.84,22,2010-08-09
2.21,0.69,23,2010-08-09
1.25,0.0,0,2010-08-10
1.55,0.0,1,2010-08-10
0.93,0.0,2,2010-08-10
1.26,0.0,3,2010-08-10
0.58,0.0,4,2010-08-10
1.64,0.0,5,2010-08-10
3.0,2.2,6,2010-08-10
3.07,2.33,7,2010-08-10
3.29,2.75,8,2010-08-10
1.9,0.1,9,2010-08-10
1.73,0.0,10,2010-08-10
2.14,0.55,11,2010-08-10
1.86,0.02,12,2010-08-10
2.08,0.44,13,2010-08-10
1.6,0.0,14,2010-08-10
1.42,0.0,15,2010-08-10
1.95,0.19,16,2010-08-10
2.11,0.49,17,2010-08-10
2.0,0.3,18,2010-08-10
1.66,0.0,19,2010-08-10
1.46,0.0,20,2010-08-10
1.93,0.15,21,2010-08-10
1.79,0.0,22,2010-08-10
1.81,0.0,23,2010-08-10
1.85,0.0,0,2010-08-11
2.15,0.57,1,2010-08-11
1.95,0.19,2,2010-08-11
1.73,0.0,3,2010-08-11
1.61,0.0,4,2010-08-11
4.39,4.86,5,2010-08-11
5.61,7.2,6,2010-08-11
5.37,6.73,7,2010-08-11
5.79,7.54,8,2010-08-11
5.88,7.71,9,2010-08-11
7.83,11.43,10,2010-08-11
8.05,11.85,11,2010-08-11
4.27,4.64,12,2010-08-11
1.43,0.0,13,2010-08-11
5.45,6.89,14,2010-08-11
5.03,6.09,15,2010-08-11
6.31,8.52,16,2010-08-11
6.0,7.94,17,2010-08-11
5.29,6.58,18,2010-08-11
4.26,4.62,19,2010-08-11
5.08,6.18,20,2010-08-11
2.57,1.39,21,2010-08-11
3.25,2.67,22,2010-08-11
2.08,0.44,23,2010-08-11
2.08,0.44,0,2010-08-12
3.45,3.06,1,2010-08-12
3.45,3.06,2,2010-08-12
2.87,1.95,3,2010-08-12
2.23,0.73,4,2010-08-12
4.12,4.35,5,2010-08-12
2.6,1.44,6,2010-08-12
3.43,3.02,7,2010-08-12
1.99,0.28,8,2010-08-12
1.63,0.0,9,2010-08-12
1.42,0.0,10,2010-08-12
2.09,0.46,11,2010-08-12
1.99,0.26,12,2010-08-12
1.45,0.0,13,2010-08-12
0.17,0.0,14,2010-08-12
0.31,0.0,15,2010-08-12
3.1,2.38,16,2010-08-12
1.68,0.0,17,2010-08-12
1.13,0.0,18,2010-08-12
0.65,0.0,19,2010-08-12
1.66,0.0,20,2010-08-12
2.22,0.71,21,2010-08-12
1.36,0.0,22,2010-08-12
1.47,0.0,23,2010-08-12
1.44,0.0,0,2010-08-13
0.4,0.0,1,2010-08-13
1.27,0.0,2,2010-08-13
3.77,3.67,3,2010-08-13
2.53,1.29,4,2010-08-13
2.85,1.91,5,2010-08-13
2.27,0.8,6,2010-08-13
2.61,1.46,7,2010-08-13
2.39,1.04,8,2010-08-13
1.68,0.0,9,2010-08-13
1.39,0.0,10,2010-08-13
1.35,0.0,11,2010-08-13
2.07,0.42,12,2010-08-13
2.9,2.0,13,2010-08-13
2.17,0.6,14,2010-08-13
1.02,0.0,15,2010-08-13
0.9,0.0,16,2010-08-13
2.25,0.77,17,2010-08-13
2.34,0.93,18,2010-08-13
2.01,0.31,19,2010-08-13
1.11,0.0,20,2010-08-13
1.05,0.0,21,2010-08-13
0.93,0.0,22,2010-08-13
1.76,0.0,23,2010-08-13
2.12,0.51,0,2010-08-14
1.65,0.0,1,2010-08-14
1.3,0.0,2,2010-08-14
0.84,0.0,3,2010-08-14
0.85,0.0,4,2010-08-14
1.89,0.08,5,2010-08-14
2.33,0.91,6,2010-08-14
2.47,1.19,7,2010-08-14
1.73,0.0,8,2010-08-14
2.62,1.48,9,2010-08-14
2.59,1.42,10,2010-08-14
2.14,0.55,11,2010-08-14
2.03,0.35,12,2010-08-14
1.25,0.0,13,2010-08-14
2.49,1.22,14,2010-08-14
0.85,0.0,15,2010-08-14
1.38,0.0,16,2010-08-14
2.95,2.11,17,2010-08-14
2.95,2.11,18,2010-08-14
2.98,2.17,19,2010-08-14
2.23,0.73,20,2010-08-14
2.16,0.59,21,2010-08-14
2.43,1.11,22,2010-08-14
2.42,1.09,23,2010-08-14
5.96,7.85,0,2010-08-15
7.73,11.25,1,2010-08-15
7.11,10.07,2,2010-08-15
7.14,10.12,3,2010-08-15
6.36,8.63,4,2010-08-15
5.75,7.45,5,2010-08-15
5.0,6.02,6,2010-08-15
4.78,5.6,7,2010-08-15
4.81,5.65,8,2010-08-15
5.3,6.6,9,2010-08-15
6.21,8.34,10,2010-08-15
5.2,6.4,11,2010-08-15
5.67,7.31,12,2010-08-15
5.43,6.85,13,2010-08-15
5.8,7.56,14,2010-08-15
7.42,10.65,15,2010-08-15
7.85,11.47,16,2010-08-15
6.82,9.51,17,2010-08-15
6.78,9.43,18,2010-08-15
7.65,11.09,19,2010-08-15
7.74,11.27,20,2010-08-15
7.75,11.29,21,2010-08-15
8.77,13.23,22,2010-08-15
6.93,9.72,23,2010-08-15
8.4,12.52,0,2010-08-16
8.3,12.34,1,2010-08-16
9.22,14.1,2,2010-08-16
8.55,12.81,3,2010-08-16
7.94,11.65,4,2010-08-16
9.07,13.81,5,2010-08-16
8.7,13.1,6,2010-08-16
7.64,11.07,7,2010-08-16
7.35,10.52,8,2010-08-16
8.24,12.21,9,2010-08-16
7.49,10.78,10,2010-08-16
9.17,13.99,11,2010-08-16
10.51,16.55,12,2010-08-16
12.0,17.5,13,2010-08-16
11.76,17.5,14,2010-08-16
12.42,17.5,15,2010-08-16
9.62,14.87,16,2010-08-16
9.62,14.87,17,2010-08-16
13.26,17.5,18,2010-08-16
12.5,17.5,19,2010-08-16
7.86,11.49,20,2010-08-16
9.34,14.32,21,2010-08-16
11.33,17.5,22,2010-08-16
12.29,17.5,23,2010-08-16
10.9,17.32,0,2010-08-17
14.31,17.5,1,2010-08-17
10.81,17.14,2,2010-08-17
5.33,6.65,3,2010-08-17
7.98,11.72,4,2010-08-17
4.9,5.84,5,2010-08-17
4.02,4.15,6,2010-08-17
5.32,6.64,7,2010-08-17
5.4,6.78,8,2010-08-17
6.2,8.32,9,2010-08-17
7.93,11.63,10,2010-08-17
8.56,12.83,11,2010-08-17
8.12,11.99,12,2010-08-17
8.88,13.45,13,2010-08-17
8.69,13.08,14,2010-08-17
8.01,11.78,15,2010-08-17
6.34,8.58,16,2010-08-17
10.6,16.74,17,2010-08-17
10.39,16.34,18,2010-08-17
6.91,9.67,19,2010-08-17
10.38,16.32,20,2010-08-17
8.01,11.78,21,2010-08-17
5.14,6.29,22,2010-08-17
8.07,11.9,23,2010-08-17
6.91,9.67,0,2010-08-18
5.59,7.16,1,2010-08-18
6.42,8.74,2,2010-08-18
6.87,9.6,3,2010-08-18
6.5,8.89,4,2010-08-18
6.42,8.74,5,2010-08-18
6.26,8.43,6,2010-08-18
3.92,3.96,7,2010-08-18
4.16,4.42,8,2010-08-18
6.55,9.0,9,2010-08-18
3.53,3.22,10,2010-08-18
4.8,5.64,11,2010-08-18
5.12,6.25,12,2010-08-18
2.59,1.42,13,2010-08-18
2.67,1.57,14,2010-08-18
2.52,1.28,15,2010-08-18
0.95,0.0,16,2010-08-18
1.81,0.0,17,2010-08-18
1.92,0.13,18,2010-08-18
2.03,0.35,19,2010-08-18
0.96,0.0,20,2010-08-18
0.75,0.0,21,2010-08-18
2.28,0.82,22,2010-08-18
4.42,4.91,23,2010-08-18
4.59,5.24,0,2010-08-19
3.25,2.67,1,2010-08-19
3.63,3.4,2,2010-08-19
4.48,5.04,3,2010-08-19
4.2,4.49,4,2010-08-19
5.18,6.36,5,2010-08-19
5.56,7.09,6,2010-08-19
5.54,7.05,7,2010-08-19
5.42,6.84,8,2010-08-19
7.25,10.32,9,2010-08-19
6.9,9.65,10,2010-08-19
7.64,11.07,11,2010-08-19
8.94,13.56,12,2010-08-19
8.82,13.34,13,2010-08-19
10.69,16.9,14,2010-08-19
13.42,17.5,15,2010-08-19
12.13,17.5,16,2010-08-19
12.59,17.5,17,2010-08-19
11.9,17.5,18,2010-08-19
11.96,17.5,19,2010-08-19
12.11,17.5,20,2010-08-19
12.9,17.5,21,2010-08-19
10.69,16.9,22,2010-08-19
12.22,17.5,23,2010-08-19
13.81,17.5,0,2010-08-20
14.19,17.5,1,2010-08-20
14.85,17.5,2,2010-08-20
15.06,17.5,3,2010-08-20
16.09,17.5,4,2010-08-20
15.37,17.5,5,2010-08-20
15.15,17.5,6,2010-08-20
12.66,17.5,7,2010-08-20
14.04,17.5,8,2010-08-20
15.03,17.5,9,2010-08-20
13.68,17.5,10,2010-08-20
8.71,13.12,11,2010-08-20
8.47,12.67,12,2010-08-20
6.1,8.13,13,2010-08-20
6.92,9.69,14,2010-08-20
6.67,9.22,15,2010-08-20
8.47,12.67,16,2010-08-20
8.21,12.16,17,2010-08-20
11.18,17.5,18,2010-08-20
11.0,17.5,19,2010-08-20
9.86,15.32,20,2010-08-20
5.35,6.69,21,2010-08-20
1.15,0.0,22,2010-08-20
1.41,0.0,23,2010-08-20
2.91,2.02,0,2010-08-21
3.48,3.11,1,2010-08-21
4.2,4.49,2,2010-08-21
3.72,3.58,3,2010-08-21
5.66,7.29,4,2010-08-21
2.6,1.44,5,2010-08-21
6.49,8.87,6,2010-08-21
6.78,9.43,7,2010-08-21
6.64,9.16,8,2010-08-21
8.16,12.07,9,2010-08-21
5.77,7.49,10,2010-08-21
7.35,10.52,11,2010-08-21
6.54,8.96,12,2010-08-21
8.49,12.7,13,2010-08-21
9.07,13.81,14,2010-08-21
10.51,16.55,15,2010-08-21
11.22,17.5,16,2010-08-21
12.26,17.5,17,2010-08-21
13.45,17.5,18,2010-08-21
9.46,14.56,19,2010-08-21
13.86,17.5,20,2010-08-21
10.03,15.65,21,2010-08-21
5.6,7.18,22,2010-08-21
4.1,4.31,23,2010-08-21
3.74,3.62,0,2010-08-22
3.13,2.46,1,2010-08-22
6.35,8.6,2,2010-08-22
5.75,7.45,3,2010-08-22
5.69,7.34,4,2010-08-22
6.14,8.2,5,2010-08-22
6.94,9.74,6,2010-08-22
6.39,8.69,7,2010-08-22
6.38,8.67,8,2010-08-22
5.4,6.8,9,2010-08-22
5.77,7.49,10,2010-08-22
7.96,11.69,11,2010-08-22
8.52,12.76,12,2010-08-22
10.5,16.54,13,2010-08-22
10.79,17.1,14,2010-08-22
8.38,12.49,15,2010-08-22
8.12,11.99,16,2010-08-22
8.89,13.47,17,2010-08-22
8.87,13.43,18,2010-08-22
8.68,13.07,19,2010-08-22
7.31,10.45,20,2010-08-22
7.63,11.05,21,2010-08-22
6.68,9.23,22,2010-08-22
8.03,11.81,23,2010-08-22
8.6,12.9,0,2010-08-23
6.68,9.23,1,2010-08-23
5.85,7.65,2,2010-08-23
8.57,12.85,3,2010-08-23
7.65,11.09,4,2010-08-23
8.11,11.98,5,2010-08-23
8.65,13.01,6,2010-08-23
8.98,13.63,7,2010-08-23
10.44,16.43,8,2010-08-23
10.11,15.79,9,2010-08-23
10.87,17.25,10,2010-08-23
13.19,17.5,11,2010-08-23
12.92,17.5,12,2010-08-23
12.48,17.5,13,2010-08-23
8.46,12.65,14,2010-08-23
5.3,6.6,15,2010-08-23
7.04,9.92,16,2010-08-23
6.07,8.07,17,2010-08-23
5.55,7.07,18,2010-08-23
6.32,8.54,19,2010-08-23
5.6,7.18,20,2010-08-23
6.38,8.67,21,2010-08-23
5.2,6.4,22,2010-08-23
6.06,8.05,23,2010-08-23
5.76,7.47,0,2010-08-24
3.78,3.69,1,2010-08-24
4.61,5.27,2,2010-08-24
4.03,4.16,3,2010-08-24
3.26,2.69,4,2010-08-24
4.3,4.69,5,2010-08-24
4.61,5.27,6,2010-08-24
5.8,7.56,7,2010-08-24
5.04,6.11,8,2010-08-24
5.89,7.73,9,2010-08-24
7.37,10.56,10,2010-08-24
6.65,9.18,11,2010-08-24
6.3,8.51,12,2010-08-24
6.16,8.23,13,2010-08-24
5.11,6.24,14,2010-08-24
4.52,5.11,15,2010-08-24
5.53,7.04,16,2010-08-24
5.1,6.22,17,2010-08-24
4.92,5.87,18,2010-08-24
6.35,8.62,19,2010-08-24
6.05,8.03,20,2010-08-24
6.59,9.07,21,2010-08-24
6.46,8.82,22,2010-08-24
6.55,9.0,23,2010-08-24
6.56,9.02,0,2010-08-25
7.44,10.69,1,2010-08-25
6.25,8.42,2,2010-08-25
6.33,8.56,3,2010-08-25
7.44,10.69,4,2010-08-25
8.61,12.92,5,2010-08-25
8.53,12.78,6,2010-08-25
7.34,10.51,7,2010-08-25
10.49,16.52,8,2010-08-25
10.61,16.75,9,2010-08-25
8.98,13.63,10,2010-08-25
10.21,15.99,11,2010-08-25
12.71,17.5,12,2010-08-25
12.6,17.5,13,2010-08-25
14.31,17.5,14,2010-08-25
13.82,17.5,15,2010-08-25
15.92,17.5,16,2010-08-25
16.03,17.5,17,2010-08-25
14.44,17.5,18,2010-08-25
16.6,17.5,19,2010-08-25
18.02,17.5,20,2010-08-25
16.71,17.5,21,2010-08-25
14.24,17.5,22,2010-08-25
12.57,17.5,23,2010-08-25
11.3,17.5,0,2010-08-26
12.78,17.5,1,2010-08-26
14.58,17.5,2,2010-08-26
12.76,17.5,3,2010-08-26
13.18,17.5,4,2010-08-26
10.97,17.44,5,2010-08-26
8.98,13.63,6,2010-08-26
6.95,9.76,7,2010-08-26
6.89,9.63,8,2010-08-26
8.52,12.76,9,2010-08-26
10.69,16.9,10,2010-08-26
12.04,17.5,11,2010-08-26
9.67,14.96,12,2010-08-26
10.8,17.12,13,2010-08-26
14.95,17.5,14,2010-08-26
15.06,17.5,15,2010-08-26
15.64,17.5,16,2010-08-26
12.78,17.5,17,2010-08-26
9.82,15.25,18,2010-08-26
9.38,14.39,19,2010-08-26
7.35,10.52,20,2010-08-26
11.63,17.5,21,2010-08-26
10.33,16.21,22,2010-08-26
12.95,17.5,23,2010-08-26
13.69,17.5,0,2010-08-27
16.54,17.5,1,2010-08-27
12.6,17.5,2,2010-08-27
13.78,17.5,3,2010-08-27
12.28,17.5,4,2010-08-27
9.75,15.1,5,2010-08-27
8.92,13.52,6,2010-08-27
11.41,17.5,7,2010-08-27
10.4,16.35,8,2010-08-27
12.7,17.5,9,2010-08-27
11.85,17.5,10,2010-08-27
11.99,17.5,11,2010-08-27
10.14,15.86,12,2010-08-27
10.9,17.3,13,2010-08-27
8.05,11.85,14,2010-08-27
8.18,12.1,15,2010-08-27
4.7,5.45,16,2010-08-27
4.55,5.16,17,2010-08-27
5.95,7.83,18,2010-08-27
3.87,3.86,19,2010-08-27
2.52,1.28,20,2010-08-27
3.57,3.29,21,2010-08-27
5.01,6.04,22,2010-08-27
2.96,2.13,23,2010-08-27
3.34,2.86,0,2010-08-28
1.03,0.0,1,2010-08-28
2.13,0.53,2,2010-08-28
1.78,0.0,3,2010-08-28
1.04,0.0,4,2010-08-28
2.07,0.42,5,2010-08-28
3.99,4.09,6,2010-08-28
3.49,3.13,7,2010-08-28
4.6,5.25,8,2010-08-28
5.57,7.11,9,2010-08-28
5.58,7.13,10,2010-08-28
3.04,2.28,11,2010-08-28
3.26,2.69,12,2010-08-28
6.07,8.07,13,2010-08-28
3.48,3.11,14,2010-08-28
0.72,0.0,15,2010-08-28
1.58,0.0,16,2010-08-28
1.61,0.0,17,2010-08-28
2.66,1.55,18,2010-08-28
2.31,0.88,19,2010-08-28
1.5,0.0,20,2010-08-28
3.3,2.77,21,2010-08-28
7.78,11.34,22,2010-08-28
3.41,2.98,23,2010-08-28
2.22,0.71,0,2010-08-29
3.62,3.38,1,2010-08-29
4.06,4.22,2,2010-08-29
4.83,5.71,3,2010-08-29
4.41,4.89,4,2010-08-29
4.79,5.62,5,2010-08-29
5.53,7.04,6,2010-08-29
5.18,6.36,7,2010-08-29
4.47,5.02,8,2010-08-29
5.58,7.13,9,2010-08-29
6.21,8.34,10,2010-08-29
6.09,8.11,11,2010-08-29
5.36,6.71,12,2010-08-29
6.75,9.38,13,2010-08-29
6.91,9.67,14,2010-08-29
8.47,12.67,15,2010-08-29
10.09,15.76,16,2010-08-29
9.71,15.03,17,2010-08-29
10.86,17.23,18,2010-08-29
12.07,17.5,19,2010-08-29
15.06,17.5,20,2010-08-29
14.31,17.5,21,2010-08-29
16.02,17.5,22,2010-08-29
19.09,17.5,23,2010-08-29
14.1,17.5,0,2010-08-30
19.51,17.5,1,2010-08-30
18.97,17.5,2,2010-08-30
18.92,17.5,3,2010-08-30
18.58,17.5,4,2010-08-30
18.06,17.5,5,2010-08-30
13.39,17.5,6,2010-08-30
12.95,17.5,7,2010-08-30
12.18,17.5,8,2010-08-30
6.5,8.89,9,2010-08-30
7.03,9.91,10,2010-08-30
3.02,2.24,11,2010-08-30
2.52,1.28,12,2010-08-30
4.9,5.84,13,2010-08-30
2.04,0.37,14,2010-08-30
5.78,7.51,15,2010-08-30
2.06,0.4,16,2010-08-30
5.05,6.13,17,2010-08-30
7.31,10.45,18,2010-08-30
5.07,6.16,19,2010-08-30
4.59,5.24,20,2010-08-30
5.82,7.6,21,2010-08-30
6.29,8.49,22,2010-08-30
5.1,6.22,23,2010-08-30
2.82,1.86,0,2010-08-31
4.14,4.38,1,2010-08-31
4.16,4.42,2,2010-08-31
4.05,4.2,3,2010-08-31
4.46,5.0,4,2010-08-31
5.37,6.73,5,2010-08-31
5.65,7.27,6,2010-08-31
1.99,0.28,7,2010-08-31
2.38,1.02,8,2010-08-31
3.38,2.93,9,2010-08-31
3.24,2.66,10,2010-08-31
2.3,0.86,11,2010-08-31
3.15,2.49,12,2010-08-31
3.38,2.93,13,2010-08-31
2.65,1.53,14,2010-08-31
2.6,1.44,15,2010-08-31
3.3,2.77,16,2010-08-31
4.26,4.6,17,2010-08-31
4.46,5.0,18,2010-08-31
2.75,1.71,19,2010-08-31
1.67,0.0,20,2010-08-31
1.4,0.0,21,2010-08-31
1.72,0.0,22,2010-08-31
3.89,3.91,23,2010-08-31
2.47,1.19,0,2010-09-01
1.51,0.0,1,2010-09-01
3.0,2.2,2,2010-09-01
2.36,0.97,3,2010-09-01
2.47,1.19,4,2010-09-01
2.02,0.33,5,2010-09-01
1.76,0.0,6,2010-09-01
2.37,1.0,7,2010-09-01
2.23,0.73,8,2010-09-01
3.01,2.22,9,2010-09-01
3.71,3.57,10,2010-09-01
4.03,4.16,11,2010-09-01
4.19,4.47,12,2010-09-01
4.51,5.09,13,2010-09-01
4.94,5.91,14,2010-09-01
5.53,7.04,15,2010-09-01
5.96,7.85,16,2010-09-01
6.44,8.78,17,2010-09-01
6.71,9.29,18,2010-09-01
6.45,8.8,19,2010-09-01
5.94,7.82,20,2010-09-01
5.36,6.71,21,2010-09-01
5.14,6.29,22,2010-09-01
4.41,4.89,23,2010-09-01
4.93,5.89,0,2010-09-02
4.74,5.53,1,2010-09-02
4.67,5.4,2,2010-09-02
4.89,5.82,3,2010-09-02
4.64,5.33,4,2010-09-02
4.4,4.87,5,2010-09-02
4.67,5.4,6,2010-09-02
4.57,5.2,7,2010-09-02
4.93,5.89,8,2010-09-02
4.43,4.93,9,2010-09-02
4.25,4.58,10,2010-09-02
5.63,7.23,11,2010-09-02
4.62,5.29,12,2010-09-02
4.44,4.95,13,2010-09-02
4.64,5.33,14,2010-09-02
4.64,5.33,15,2010-09-02
4.89,5.82,16,2010-09-02
4.25,4.58,17,2010-09-02
4.21,4.51,18,2010-09-02
6.23,8.38,19,2010-09-02
5.45,6.89,20,2010-09-02
5.61,7.2,21,2010-09-02
6.68,9.23,22,2010-09-02
6.76,9.4,23,2010-09-02
7.95,11.67,0,2010-09-03
6.62,9.12,1,2010-09-03
7.7,11.2,2,2010-09-03
7.27,10.36,3,2010-09-03
7.07,9.98,4,2010-09-03
7.18,10.2,5,2010-09-03
6.11,8.14,6,2010-09-03
5.22,6.45,7,2010-09-03
4.67,5.4,8,2010-09-03
4.47,5.02,9,2010-09-03
3.64,3.42,10,2010-09-03
3.01,2.22,11,2010-09-03
3.1,2.38,12,2010-09-03
2.66,1.55,13,2010-09-03
2.86,1.93,14,2010-09-03
1.14,0.0,15,2010-09-03
0.63,0.0,16,2010-09-03
1.28,0.0,17,2010-09-03
0.95,0.0,18,2010-09-03
4.36,4.8,19,2010-09-03
4.34,4.76,20,2010-09-03
4.07,4.24,21,2010-09-03
4.96,5.95,22,2010-09-03
4.46,5.0,23,2010-09-03
3.02,2.24,0,2010-09-04
1.81,0.0,1,2010-09-04
1.89,0.08,2,2010-09-04
2.36,0.97,3,2010-09-04
2.22,0.71,4,2010-09-04
3.11,2.4,5,2010-09-04
3.5,3.15,6,2010-09-04
4.07,4.24,7,2010-09-04
3.85,3.82,8,2010-09-04
5.27,6.54,9,2010-09-04
6.03,8.0,10,2010-09-04
4.22,4.53,11,2010-09-04
4.34,4.76,12,2010-09-04
3.3,2.77,13,2010-09-04
2.66,1.55,14,2010-09-04
5.65,7.27,15,2010-09-04
4.64,5.33,16,2010-09-04
6.06,8.05,17,2010-09-04
9.29,14.23,18,2010-09-04
10.57,16.68,19,2010-09-04
5.43,6.85,20,2010-09-04
7.24,10.31,21,2010-09-04
5.53,7.04,22,2010-09-04
6.39,8.69,23,2010-09-04
3.76,3.66,0,2010-09-05
3.08,2.35,1,2010-09-05
3.92,3.96,2,2010-09-05
2.4,1.06,3,2010-09-05
3.14,2.48,4,2010-09-05
3.52,3.2,5,2010-09-05
3.79,3.71,6,2010-09-05
4.74,5.53,7,2010-09-05
5.13,6.27,8,2010-09-05
4.98,5.98,9,2010-09-05
4.28,4.66,10,2010-09-05
0.92,0.0,11,2010-09-05
4.2,4.49,12,2010-09-05
4.9,5.84,13,2010-09-05
4.32,4.73,14,2010-09-05
5.21,6.44,15,2010-09-05
6.09,8.11,16,2010-09-05
7.2,10.23,17,2010-09-05
6.65,9.18,18,2010-09-05
6.38,8.67,19,2010-09-05
7.16,10.16,20,2010-09-05
8.69,13.08,21,2010-09-05
8.1,11.96,22,2010-09-05
8.6,12.9,23,2010-09-05
8.27,12.29,0,2010-09-06
7.46,10.72,1,2010-09-06
7.57,10.94,2,2010-09-06
7.66,11.1,3,2010-09-06
8.59,12.88,4,2010-09-06
9.99,15.57,5,2010-09-06
10.0,15.59,6,2010-09-06
10.29,16.14,7,2010-09-06
9.42,14.48,8,2010-09-06
6.23,8.38,9,2010-09-06
8.93,13.54,10,2010-09-06
7.32,10.47,11,2010-09-06
7.93,11.63,12,2010-09-06
8.06,11.89,13,2010-09-06
8.43,12.58,14,2010-09-06
8.96,13.59,15,2010-09-06
8.88,13.45,16,2010-09-06
10.29,16.14,17,2010-09-06
10.01,15.61,18,2010-09-06
9.84,15.28,19,2010-09-06
9.42,14.48,20,2010-09-06
8.82,13.34,21,2010-09-06
8.5,12.72,22,2010-09-06
9.23,14.12,23,2010-09-06
9.38,14.39,0,2010-09-07
9.11,13.88,1,2010-09-07
8.02,11.79,2,2010-09-07
8.73,13.16,3,2010-09-07
7.13,10.11,4,2010-09-07
8.46,12.65,5,2010-09-07
5.88,7.71,6,2010-09-07
6.16,8.23,7,2010-09-07
7.3,10.43,8,2010-09-07
9.11,13.88,9,2010-09-07
10.47,16.48,10,2010-09-07
9.83,15.26,11,2010-09-07
8.89,13.47,12,2010-09-07
9.32,14.28,13,2010-09-07
8.39,12.5,14,2010-09-07
8.2,12.14,15,2010-09-07
6.98,9.81,16,2010-09-07
8.15,12.05,17,2010-09-07
7.89,11.56,18,2010-09-07
8.27,12.29,19,2010-09-07
7.86,11.49,20,2010-09-07
7.09,10.01,21,2010-09-07
5.93,7.8,22,2010-09-07
5.45,6.89,23,2010-09-07
4.91,5.85,0,2010-09-08
3.79,3.71,1,2010-09-08
4.87,5.78,2,2010-09-08
5.48,6.94,3,2010-09-08
4.91,5.85,4,2010-09-08
3.4,2.97,5,2010-09-08
4.18,4.46,6,2010-09-08
3.64,3.42,7,2010-09-08
2.71,1.64,8,2010-09-08
3.63,3.4,9,2010-09-08
3.65,3.44,10,2010-09-08
3.72,3.58,11,2010-09-08
4.21,4.51,12,2010-09-08
4.21,4.51,13,2010-09-08
4.05,4.2,14,2010-09-08
4.04,4.18,15,2010-09-08
4.67,5.4,16,2010-09-08
5.98,7.91,17,2010-09-08
3.91,3.95,18,2010-09-08
3.45,3.06,19,2010-09-08
5.59,7.14,20,2010-09-08
6.47,8.83,21,2010-09-08
7.62,11.03,22,2010-09-08
6.61,9.11,23,2010-09-08
6.6,9.09,0,2010-09-09
5.11,6.24,1,2010-09-09
4.08,4.27,2,2010-09-09
3.72,3.58,3,2010-09-09
4.76,5.56,4,2010-09-09
5.05,6.13,5,2010-09-09
6.22,8.36,6,2010-09-09
6.16,8.23,7,2010-09-09
6.54,8.96,8,2010-09-09
3.5,3.15,9,2010-09-09
3.08,2.35,10,2010-09-09
2.73,1.68,11,2010-09-09
3.23,2.64,12,2010-09-09
2.3,0.86,13,2010-09-09
3.66,3.46,14,2010-09-09
5.35,6.69,15,2010-09-09
6.15,8.22,16,2010-09-09
6.28,8.47,17,2010-09-09
7.02,9.89,18,2010-09-09
7.7,11.2,19,2010-09-09
8.07,11.9,20,2010-09-09
6.82,9.51,21,2010-09-09
7.01,9.87,22,2010-09-09
7.4,10.61,23,2010-09-09
5.47,6.93,0,2010-09-10
5.9,7.74,1,2010-09-10
4.25,4.58,2,2010-09-10
4.7,5.45,3,2010-09-10
4.1,4.31,4,2010-09-10
3.96,4.04,5,2010-09-10
3.62,3.38,6,2010-09-10
4.12,4.35,7,2010-09-10
3.77,3.67,8,2010-09-10
3.64,3.42,9,2010-09-10
3.75,3.64,10,2010-09-10
4.46,5.0,11,2010-09-10
3.93,3.98,12,2010-09-10
3.99,4.09,13,2010-09-10
3.38,2.93,14,2010-09-10
4.07,4.24,15,2010-09-10
3.83,3.78,16,2010-09-10
3.98,4.07,17,2010-09-10
5.03,6.09,18,2010-09-10
5.81,7.58,19,2010-09-10
4.62,5.29,20,2010-09-10
4.42,4.91,21,2010-09-10
3.71,3.57,22,2010-09-10
3.51,3.17,23,2010-09-10
3.24,2.66,0,2010-09-11
3.78,3.69,1,2010-09-11
4.17,4.44,2,2010-09-11
3.8,3.73,3,2010-09-11
4.03,4.16,4,2010-09-11
4.35,4.78,5,2010-09-11
5.17,6.34,6,2010-09-11
5.51,7.0,7,2010-09-11
5.72,7.4,8,2010-09-11
5.17,6.34,9,2010-09-11
3.57,3.29,10,2010-09-11
4.95,5.93,11,2010-09-11
5.82,7.6,12,2010-09-11
7.62,11.03,13,2010-09-11
6.98,9.81,14,2010-09-11
6.05,8.03,15,2010-09-11
6.84,9.54,16,2010-09-11
7.23,10.29,17,2010-09-11
7.88,11.54,18,2010-09-11
8.25,12.23,19,2010-09-11
9.76,15.12,20,2010-09-11
9.48,14.59,21,2010-09-11
6.27,8.45,22,2010-09-11
6.89,9.63,23,2010-09-11
5.72,7.4,0,2010-09-12
6.1,8.13,1,2010-09-12
4.33,4.75,2,2010-09-12
3.65,3.44,3,2010-09-12
3.51,3.17,4,2010-09-12
4.45,4.96,5,2010-09-12
5.56,7.09,6,2010-09-12
4.88,5.8,7,2010-09-12
5.37,6.73,8,2010-09-12
4.18,4.46,9,2010-09-12
3.4,2.97,10,2010-09-12
2.32,0.89,11,2010-09-12
2.99,2.18,12,2010-09-12
2.65,1.53,13,2010-09-12
2.66,1.55,14,2010-09-12
1.8,0.0,15,2010-09-12
1.31,0.0,16,2010-09-12
1.89,0.08,17,2010-09-12
2.06,0.4,18,2010-09-12
2.65,1.53,19,2010-09-12
4.02,4.15,20,2010-09-12
4.0,4.11,21,2010-09-12
5.11,6.24,22,2010-09-12
5.34,6.67,23,2010-09-12
